g26625.t1,g11586.t1,g09644.t1,g12727.t1,g02534.t1,g04535.t1,g04140.t1,g08057.t1,g05800.t1,g00176.t1,g09640.t1,g25191.t1,g24068.t1,g28191.t1,g26744.t1,g10575.t1,g24494.t1,g15637.t1,g00040.t1,g09578.t1,g06110.t1,g27591.t1,g20180.t1,g13837.t1,g02768.t1,g01295.t1,g14800.t1,g17747.t1,g12577.t1,g00544.t1,g20285.t1,g13729.t2,g13219.t1,g14024.t1,g01420.t1,g12092.t1,g07896.t1,g12435.t1,g26986.t1,g11301.t1,g00185.t1,g01894.t1,g09395.t1,g24791.t1,g00433.t1,g31878.t1,g01821.t2,g22150.t1,g30013.t1,g21406.t1,g25562.t1,g07814.t1,g20769.t1,g04160.t1,g19424.t1,g05449.t1,g01568.t1,g06524.t1,g04097.t1,g31810.t1,g02261.t1,g12234.t1,g16413.t1,g09580.t1,g27715.t1,g00106.t1,g08289.t1,g22784.t1,g08382.t1,g25131.t1,g09263.t1,g07850.t1,g15105.t1,g26223.t1,g23240.t1,g17334.t1,g06097.t1,g11469.t1,g22594.t1,g09907.t1,g25001.t1,g25278.t1,g03704.t1,g12819.t1,g14737.t1,g11392.t2,g19238.t1,g20998.t1,g29545.t1,g09573.t1,g22894.t1,g06087.t1,g06095.t1,g12212.t1,g08772.t1,g19013.t1,g08282.t1,g04975.t1,g00174.t1,g22676.t1,g12204.t1,g21238.t1,g16858.t1,g10811.t1,g05409.t1,g16123.t1,g08861.t1,g12940.t1,g21668.t1,g16075.t1,g20996.t1,g16005.t1,g00474.t1,g29311.t1,g09000.t1,g19214.t1,g23239.t1,g13884.t1,g09535.t1,g08244.t1,g13773.t1,g16221.t1,g20455.t1,g01067.t2,g03824.t1,g26456.t1,g23976.t2,g14798.t1,g10174.t1,g25280.t1,g11275.t1,g27475.t1,g02975.t1,g05319.t1,g01769.t1,g29105.t1,g05941.t1,g03583.t1,g16539.t1,g23361.t1,g20515.t1,g15332.t1,g25274.t1,g14208.t1,g07271.t1,g30003.t1,g25127.t1,g26534.t1,g10643.t1,g16309.t1,g02581.t1,g00205.t1,g22663.t1,g21788.t1,g27903.t1,g24165.t1,g04035.t1,g00764.t1,g14019.t1,g17621.t1,g12778.t1,g15410.t1,g01810.t1,g16150.t1,g20046.t1,g02985.t1,g01899.t1,g26480.t1,g01798.t1,g01048.t1,g14751.t1,g06092.t1,g05025.t1,g04159.t1,g19077.t1,g09482.t1,g06105.t1,g04791.t1,g13391.t1,g13696.t1,g25995.t1,g04667.t1,g19914.t1,g03674.t1,g12811.t1,g17394.t1,g02355.t1,g30838.t1,g19421.t2,g02937.t1,g14655.t1,g15840.t1,g02248.t1,g10941.t1,g20557.t1,g01167.t1,g16159.t1,g22161.t1,g13712.t1,g22070.t1,g03802.t1,g09437.t1,g12674.t1,g17062.t1,hour
145,1.866520634,3.324787368,6.536583047,0.305791321,7.109628439,7.476995418,8.000738123,3.541938174,7.76566174,9.194661575,9.280156885,5.071738296,1.472202575,9.569191544,5.514831748,3.803785798,7.714856268,6.682544052,6.850785703,2.612960554,6.406240957,3.038405466,4.134621471,5.481439163,4.366888973,0,0.095448794,2.550205639,0,0,4.989660046,7.059865527,10.17138911,4.34890809,4.252027601,0,7.321111066,8.421540841,7.843490429,4.643514115,7.357810847,5.835121317,6.108327026,0.427324164,2.733845181,3.568628947,8.975291928,0,6.835745929,0,2.796821741,0.483100945,1.933408805,2.195246918,6.925649396,5.516856332,4.896931471,2.964926571,8.035718979,1.139680167,3.791639633,4.243219694,3.302675737,7.953282304,4.972168607,8.14473483,4.674635143,6.480867519,0,6.00552194,6.483747454,10.27905957,2.304664578,7.490133185,4.055075263,6.392472984,3.897529804,9.367937668,4.426312478,1.118909534,3.024554565,5.590457316,0.501820256,7.771156379,5.458826282,5.441626817,3.500131186,6.291378211,3.134214744,6.206263373,6.790386378,2.310463825,5.3713683,6.494405564,3.840560622,4.036546386,6.779023951,2.269986205,9.394664397,0.410471469,6.140711383,4.17276592,8.384317388,1.989053926,4.139565283,9.383843239,3.835202079,5.622783753,8.028778579,4.117439509,7.807494811,3.868929454,7.396037197,6.535816716,7.330476564,5.398701838,6.59587912,6.275309235,4.697568419,5.572112395,1.585445254,6.959471531,7.317708455,3.426128952,5.987985137,4.448273939,5.039228619,2.495211707,6.474447857,7.001075825,8.417753544,0.630645071,6.833071128,4.343714177,4.58124512,5.021734102,0,4.84550653,5.532537971,5.324537667,5.033472157,0.940281129,7.533607343,7.968757772,3.378694257,3.056283151,5.460397212,7.696917548,4.920042057,8.589243889,7.412203118,3.136274501,7.254083991,4.855120514,5.556644917,4.381489818,7.779482595,1.443985438,3.784325907,11.07122501,6.023361496,9.055726641,3.73892504,4.200452577,6.031833369,5.187325855,4.913972971,5.669755334,5.753833446,6.868989294,6.265946918,6.750546534,7.499111852,2.631171598,7.760244479,1.01091169,4.434895612,2.325574815,5.140456362,5.88472964,4.142022365,6.872897993,5.801937778,4.275589643,8.61553531,6.131613901,7.557516118,5.718965196,5.966203134,8.480211515,2.739511077,6.244219734,8.122001718,4.76451346,4.494094617,3.83067588,7.43743139,3.357529935,8.032642409,6.75417281,7.34561143,6.316151826,6.020477238,7.1486248,8
146,1.350476718,3.264352289,5.745247146,0,4.447574748,5.453825905,5.779801687,0.442616425,5.226385769,6.162859055,6.638655328,3.273052579,1.784906123,6.652342044,3.009633465,2.604710811,4.757758343,4.735552124,4.754646506,2.568554794,4.193751058,3.477601701,4.263725011,5.76573884,3.038250425,0.664158954,0.132404341,2.318293587,0.841649514,0.077923458,3.304502395,5.832783806,6.288862753,4.638440365,4.423369691,4.801924194,4.042285446,6.203896381,5.424320008,3.51966393,5.489162223,4.228033491,4.034866397,2.351449966,2.199956829,0.664831997,4.598172467,0,4.512936369,0.421510977,0.933494398,0.939803114,3.643639048,1.525602269,5.635244869,4.255904916,4.022207093,1.098112369,5.880339832,0,2.363491926,2.533247016,2.215771268,5.235054999,4.324777703,5.783105716,3.920216504,5.016635472,0,4.372890891,4.835437615,9.739354629,1.200073414,8.343998503,1.956396795,5.234903391,3.909402553,6.100657275,4.59562577,1.842162997,2.762890037,3.679816297,0.620203107,5.574667481,4.526484924,4.826653889,3.017873402,4.445924555,1.615099672,4.123862711,4.399988472,1.100911052,2.990074668,8.830593843,3.932162941,3.305505281,4.55925326,3.107637383,7.22204495,1.71758763,3.823721434,2.637230446,5.828436945,2.951423032,3.610056238,10.84047182,3.047355737,4.842620225,6.180827944,3.858465249,6.462798009,2.133395516,5.00249478,4.953612332,4.936192146,3.724745093,3.748798442,3.495344703,4.519431598,4.287373069,2.219071851,5.176187696,5.516600656,3.056170515,5.455712608,2.935916812,4.269278452,2.598545423,4.233890235,5.105801987,5.606153501,0.939820357,4.565498397,2.300402764,2.374288995,3.418265745,2.070885336,4.147745323,3.677835898,4.760690634,2.102308324,1.686136109,5.834560636,5.369795328,3.710142442,3.787652246,4.09069984,5.001108579,4.306594286,6.80497334,5.495222216,3.063339208,5.511175525,3.160341644,4.439531568,4.020938862,5.615502369,0.957178414,2.981049486,10.67923562,4.787194018,6.714014182,1.639374658,3.534840932,3.871958403,3.830725607,3.153580514,5.70372344,3.442172564,4.856183086,4.434044191,6.802718403,6.281675587,2.76303335,5.558230032,1.491509835,3.353912365,2.23874382,3.36326753,3.510266097,2.297520289,6.08248316,3.832083026,2.103637961,6.526976052,4.489837441,5.473722995,3.573543608,4.04611034,6.224864496,0.948287792,4.279580045,6.378018542,1.820456696,3.235321762,2.256523616,5.587303642,3.345896212,5.719220779,5.134562626,5.385834162,4.24066179,5.112654531,4.88787787,10
147,1.577146019,5.807709927,6.616261514,3.101304384,3.663219925,5.253455076,7.369463833,0,5.924820939,6.95187548,8.786264314,2.886706006,0.666149032,7.592910223,1.593528625,1.377851525,5.194630053,3.030060909,3.55496713,4.19818129,3.146141627,6.179371,6.124986902,9.000973067,0.906577593,0.606606207,3.854961654,5.164751538,1.96713346,1.967656343,3.507869212,8.487920172,6.211022507,5.708824308,6.488969317,2.166615266,4.653225223,8.119587918,6.323830585,4.475174629,6.160282162,5.829177288,4.891452885,6.435365939,4.71975421,2.048639573,2.654452964,2.250239047,4.215742115,2.193608071,2.524762529,2.305121566,6.732480516,2.378769111,7.582410334,3.519350189,5.739290686,1.912242183,7.865718843,1.31242501,2.841919874,3.70624143,2.291058102,4.204041421,4.973206266,6.869025107,3.467478323,4.227460858,1.386210563,5.833229901,7.551305856,7.603965363,3.566978832,6.344902947,1.267391807,8.656689528,4.329829162,6.970615553,9.088807375,5.974496459,6.003972566,3.172085142,0.092319555,6.63524677,3.221592389,6.171692809,1.406971573,3.178945511,3.957217309,4.053165868,5.910163428,2.001660816,3.196022261,8.218787152,3.777313329,4.768592049,9.384928552,5.869064637,10.59435252,4.869941341,3.817911756,4.641386587,7.046237474,6.059040899,5.705666209,10.45470138,3.330948279,6.628984876,9.129643204,5.022135775,9.038113362,4.001943707,5.484745705,7.75526626,6.863089587,3.763921781,1.295985722,3.9293698,6.38114336,5.449030094,6.122877716,5.823440848,7.288801353,3.981307824,7.684296741,2.334738893,9.246459973,4.257098928,4.216150244,6.550758637,7.128430831,2.401088266,6.447911377,5.072395157,5.747666771,1.739774521,3.971531618,3.939120972,5.038285646,6.000410731,2.984222038,4.603338676,7.286448337,7.168607062,1.286076814,3.730824177,4.138697634,5.347193551,6.211838877,8.731917338,6.927645508,5.61807143,6.959836327,0.504296578,5.502084274,7.577994711,7.308917322,0.434275815,5.47145957,9.408654715,6.769696473,7.717081247,0.801180915,2.661370202,5.596359071,3.771633606,2.379469973,7.33770162,5.25323126,4.750033965,4.70327822,10.31156336,9.620505134,4.890558101,7.8904289,1.485606587,2.031746533,1.951617372,8.094454726,4.921449298,3.648977505,10.14071661,6.02515467,1.417928449,6.714044501,5.87646242,6.504967532,4.19307592,3.758170627,8.807896768,4.654903963,6.281572058,8.280654022,4.204977399,4.978332737,3.087025446,6.130841468,2.684095133,6.438213614,6.223642693,6.926915273,5.61710482,7.799875267,6.998791184,12
148,1.783889085,1.772855657,3.634730378,5.762964466,1.925587035,2.730342954,4.874746764,0,3.117833678,3.719240109,5.628588275,1.841646608,2.644603765,7.667451063,1.17137554,2.969749189,3.320937254,3.671647222,0,4.018880278,0.878392652,6.649593722,0.186534862,5.500688838,0.878392652,2.802930778,6.626785122,4.395652055,5.35072414,5.183659604,0.260456959,8.271530021,5.266500161,4.784792126,5.961537391,3.480302453,3.304828511,6.788636156,5.057371459,1.493506466,4.87502994,1.925587035,2.606381966,5.792577697,5.461129441,5.631569957,1.220440411,4.388745281,4.647637531,2.675404408,4.379944008,5.074922367,9.076531773,6.226992137,7.277432466,5.042263115,4.58703603,0.972414842,4.583610444,5.300725551,1.209698677,1.054305875,2.06683004,4.370027834,1.450572457,5.200245417,4.951608868,4.652157369,4.249378805,4.127677806,6.993364206,5.826499247,4.621275094,3.885573674,0.30704287,8.401843918,1.551116655,3.202329766,7.709470701,6.818892682,7.495777248,4.67517824,2.596132984,6.490492368,7.380896624,2.366716407,0.694056477,2.136968549,5.550987456,3.562481923,6.637407086,3.70596151,0.126120395,7.707879504,2.761557165,0.308563537,8.728247575,6.138196395,9.085028268,5.396374307,2.273870995,3.492335755,7.169884812,7.55667045,4.326358497,7.714517131,3.068206315,6.101232046,5.378119489,6.44891939,7.259671282,1.841063305,3.030142986,7.562731463,6.687963937,1.697066754,3.586395209,1.285791321,6.614167503,4.047972813,6.272055012,4.937592716,7.120169304,5.965743856,8.871127582,2.288911343,11.16523914,7.851938112,4.505564301,5.775146265,6.206588536,4.18713522,4.152350245,6.199140828,2.107681571,2.43180425,5.124244955,4.509613366,3.595605176,6.580988433,1.93269708,3.586392086,6.216682038,5.681746892,3.315030677,6.6703267,2.951956081,4.492229816,6.071001673,7.52847191,5.021652913,5.386662132,5.887618973,1.665548501,5.215625807,8.023603473,5.228913959,3.040970246,5.237720054,7.509413893,10.0587092,8.702608273,2.776620269,2.655097514,2.240153355,5.391917614,4.092607735,7.963199117,6.84673478,5.450786639,2.980377346,7.602817024,9.93517529,5.979689092,7.745001629,2.03131949,2.451233827,2.969561993,7.588512755,2.702260483,4.378572594,11.09310735,4.021285529,1.759624984,7.147405996,5.903024396,5.14802786,5.05736467,3.722132944,6.753266286,5.374190261,4.203533689,8.007586041,6.151035007,2.436203772,4.390585558,4.268440444,4.252764378,7.149962546,5.208856793,5.508009869,3.635979587,8.117033358,6.347673303,14
149,2.35236643,0,0.755753381,6.568004839,2.014502602,1.201764853,1.251998726,0,2.494405865,2.372100373,2.687634426,2.051577417,2.035533221,3.744865659,2.616104579,3.940793654,2.272922768,1.650421319,0.880872612,1.837633178,0.510927179,5.817632129,0.419290754,2.950861478,0.183741306,2.167565466,4.997439116,2.788419013,6.499069636,5.455957853,1.712600975,8.366928261,5.875285209,3.311917103,5.147826254,4.222678498,2.180110904,5.589559365,3.074129693,0.223494214,3.159297688,0.173000481,0,4.820391998,4.274129594,6.509617764,0.753649677,5.433323588,5.504201876,2.360185934,3.876208,4.95913361,9.47076752,6.427483835,6.211665966,5.137462896,1.820226341,0.623188862,3.150673337,6.230269081,0.415153798,0.855474708,1.094716757,2.675450266,0.720312434,2.7281553,1.334164042,2.686329004,5.931668778,2.364510096,3.815570561,3.671279104,5.881300335,3.590738249,0.897792385,7.633676995,0.423244896,2.061040457,6.185549996,6.815895569,7.223034853,1.3801379,3.966920139,4.391890608,8.230228856,0.784370222,0.880911181,0.459473161,5.586714654,0.602327485,4.554178887,2.220237222,0.904087234,6.684199692,1.741676058,1.038676301,8.090599283,5.613694905,8.182036323,5.152588218,2.085800185,1.089164549,6.682410938,8.158084434,2.720962464,5.793484818,1.828458215,3.723012355,3.043512871,7.767294449,6.355882297,1.574998501,3.573400741,6.529568471,5.443797591,0.825662039,2.158729417,0.960858194,5.741312133,1.090137614,6.076454781,2.496516409,5.922032844,4.950265394,8.473673831,1.909494836,11.68697773,8.103728637,2.107072291,3.381519696,5.64954679,3.595491865,2.14712358,5.085001375,0.124382698,1.423312903,4.219207116,2.288084923,4.253303946,6.777760863,2.09359308,3.168956703,4.626902195,4.93592193,3.058367212,6.578511081,2.526146497,3.540468,5.494274299,5.563734309,3.060911419,5.418438073,5.827711128,3.171493238,3.277799668,8.066638133,4.430565284,1.987767967,4.623083423,7.658826552,9.951781927,7.785349352,2.656240859,2.02966808,0.440500703,3.772082485,5.407022183,6.617998911,7.354346744,3.300230489,1.917491747,6.987763008,10.68628757,6.5085321,5.346231561,3.593163093,1.823662163,3.748187771,5.198386839,2.937662348,6.135154387,10.77918914,3.170439243,1.603289335,5.934228117,6.692604675,4.490185252,3.016270694,2.656741955,5.240238926,5.254986651,3.14106227,7.716348538,7.057398812,1.687595964,3.829785871,5.235183486,5.023455882,7.159309513,3.585596374,6.253837437,2.810764357,8.258651564,4.917916069,16
150,5.9343353,0.749368137,0.042794717,6.586915115,2.922008853,0.584161532,0.491746634,0,1.307568757,1.74930463,1.753613392,2.122127986,4.609052416,2.183303397,3.07267808,6.804573347,3.580938156,0.405780255,0.826386267,0.619113145,0,5.384500686,0,2.275439638,0.186044178,3.353153871,5.17419424,0,5.504574207,5.705137194,0.679354479,6.845419233,7.434846655,2.437828816,4.056955168,6.813309369,2.121126997,4.546840001,3.66991229,0,3.633302549,0,0,3.918501731,4.337537373,7.376331017,1.475492527,4.845415628,5.919398326,1.756427994,4.776089934,2.375082014,9.240256466,4.833442036,6.12462666,3.641292363,1.733071511,1.438307939,5.350485498,5.562141714,0.336618482,1.257623238,2.825805312,2.118132152,1.290323672,1.299718005,0.257551117,2.60293955,5.327353303,1.187581916,3.796283462,6.14096171,5.447193912,2.710794978,0.828829416,6.146303906,0.648585014,2.312962809,4.915346086,5.138063157,6.539726699,1.660148461,4.456968032,4.861118549,9.635954572,0.64408877,0.534491511,0.993501623,4.882598681,0.821401175,5.246961012,0.983930322,0.483039999,3.823123473,1.554925149,0.851533895,6.069456858,5.578856512,5.691282631,2.846589734,2.558801241,2.559365499,6.07662281,7.979736471,2.040712014,4.423789866,1.155275297,4.812377695,4.064139558,6.613009397,5.489858812,1.480909603,1.80884567,6.01692037,4.199280004,1.294662578,2.706497997,0.114249877,5.01409063,1.385145401,6.236137339,3.056511891,5.812510872,5.083400063,8.034076238,2.714275164,10.74549079,7.393917643,3.327900676,3.337456766,4.237757438,2.794299633,2.329011518,2.564597688,0.251408461,1.220693504,4.493767141,2.197183872,3.565129435,6.033851457,3.14303703,3.276298983,3.510118328,4.27674731,4.863297805,5.693969332,4.580465796,4.434400826,4.243450679,3.953937533,3.6135258,3.092685635,4.643780608,4.042678424,2.244124911,7.905809508,4.978411441,1.244394909,2.511456931,6.913112121,9.459039273,7.215943711,4.818952178,1.339033869,0.727461165,3.254353348,6.090014285,6.098609641,6.863038118,5.364849935,3.409853423,6.283746739,9.34541532,5.558652729,5.153687229,4.479425447,2.439506179,5.107754285,5.420527035,4.020530461,4.787927503,10.24401494,4.654989523,1.119028365,7.137495475,4.234182195,4.587142955,4.530065337,3.909468445,5.845347029,4.770897339,3.505392112,6.793680164,6.547736196,2.842306902,4.504456049,5.757311708,4.919398867,7.869081328,4.663578181,4.693805486,4.155410134,7.145557231,5.222518507,18
151,7.152057567,0.098502882,0.809454827,3.199113,2.328362548,0,0.328686931,0,0.490633331,2.605001744,1.820714055,1.14463549,3.115648548,0.419325742,4.523586251,3.971171923,2.590895189,0,0.089277659,0,0.127901697,3.412135447,0,3.638493135,0.098502882,1.831568813,3.397644945,0.575544161,4.068977363,3.997279147,0.127901697,2.218930738,5.460800064,0,2.027467963,5.233345166,0,1.497957058,3.57764219,0,3.338765917,0,0,1.883420082,4.12314034,8.065184846,0.630435713,3.071070878,4.828686118,1.944284692,3.508128573,0.811188948,9.690762545,3.387706998,1.510794294,1.063892903,1.462408955,0,3.881321193,4.240547888,0,0.239409272,2.51300148,1.934839351,1.52217853,0,1.457593195,3.448060585,3.798801689,0.665910363,2.375856924,4.041277448,1.939122433,1.001664768,0.895008697,4.537357508,0.843377819,3.53177125,3.416500821,3.183969514,4.854115381,1.89522593,5.332702882,2.047975297,9.82854534,0,0,0.805304012,3.129962135,0.652900142,2.402256904,1.85816299,0,1.644884692,1.015489539,0.918244412,4.89378094,6.859262399,4.645508241,2.664378407,2.807129262,0.483994959,3.627611911,7.944333114,2.092286085,3.088254084,1.263410246,2.536298098,3.77275505,5.106185425,4.901165419,1.09453413,1.788977801,4.417204509,3.522407001,0.88626373,1.515255366,0.538812914,3.791713663,0,4.313157575,0.919320331,2.8467946,6.034537326,5.13676973,2.069456102,10.49877475,5.621843391,1.308825237,4.946929068,2.665987583,2.684437366,2.690977915,1.632078008,1.192753814,0.511008805,2.911976324,1.171141732,3.256422323,4.136960897,2.645762884,2.348206,2.629960643,3.056943694,4.415385847,4.284003369,4.92768079,3.021741289,3.277502211,3.534293762,2.363446046,1.942305686,3.309206705,3.259071316,2.150537759,5.403087932,6.921225819,1.487077688,0.991009581,5.038175516,9.159854787,4.482697338,3.908059774,0.649558274,2.166756231,1.061505422,4.859347955,4.665584721,4.667302627,6.361137074,5.534963611,4.461495926,9.463903547,3.039243586,5.669179391,3.665284197,1.807407027,4.675031921,4.557882241,3.083950896,4.014573964,9.995547986,3.185883379,0.358580115,5.756956195,2.812775079,3.665663684,2.556728795,5.897502272,3.689867556,3.668964918,1.753292428,4.520683238,4.293626856,2.942052721,4.686169144,3.836533394,3.920101756,9.142401506,2.69291176,3.455129887,3.249064742,4.882673236,3.257354581,20
152,7.221088563,0,0.121682941,4.049122751,2.724565132,0,0.803890905,0,0.229774181,3.619716617,4.774522137,0.937052232,4.108925599,0.315523823,1.182108051,5.760474338,4.494114453,0,2.576365208,0,0,3.937704141,0,2.839712522,1.630195579,1.341474886,3.302123202,1.44095029,5.520828431,5.646503309,2.744123835,1.939000941,7.414451894,0,3.542516051,5.955311241,0,1.031328932,5.141562638,0.191147626,4.992435818,0,0,2.034750272,3.932363422,6.36526348,0.393499215,0.910461309,6.462691625,0.789675701,4.071788387,0.634957371,8.077898322,3.641974783,0.782165262,1.323584739,1.518264494,0,5.572444715,4.617111254,0,0,2.711636961,2.476843336,1.874561115,0.72809547,2.215099883,2.517073302,4.632797741,0.542035229,3.236932196,6.201240051,3.357783379,3.321207869,2.005070771,5.163422999,2.820087915,2.309049311,3.025002837,3.193041007,5.395607924,0.307749573,2.896278064,0.71584766,10.14938513,0.749827647,0,0.810218395,1.827290832,0.512842567,2.442461487,1.135239909,2.150283106,2.517702668,1.60906405,1.038391757,5.324900685,6.015050347,5.616315384,1.868973829,2.372035853,1.78887251,2.732408436,7.362677217,1.345726407,4.021438872,0.891222755,3.119752887,5.447346887,6.444777891,6.19276452,1.970423423,3.933828326,5.155441306,2.717933071,1.090597414,4.00084667,0.946744426,4.339322615,0.207432583,4.1140447,3.535346751,4.908353382,5.072963209,6.282714264,3.300421938,9.117646645,5.824750402,3.762804939,3.174976447,5.355482127,2.231524465,2.94717567,4.022928977,0.121682941,2.243777407,2.722985496,1.687055111,4.106698971,5.891609563,4.236217066,2.40341923,3.576848685,3.330311865,5.751224101,4.134798935,4.872462726,4.139553373,4.217189815,4.01029034,4.339213794,2.325453083,4.029167633,5.062061442,3.023077538,7.024822682,6.500643029,4.831672255,2.691960173,7.968575918,8.339896253,5.994765479,4.937698327,2.668493505,0,2.702231283,7.62410738,6.030726625,5.468722894,5.883055774,4.505675396,6.013289008,8.433992191,5.025164332,3.97588992,4.778184241,2.632191977,5.458984607,4.306483172,4.458370049,4.045759892,9.185170605,4.978715387,0.569040963,7.515245018,4.248011785,5.047232995,3.092871812,4.972579074,6.195259698,3.822930123,3.91773091,5.829689059,5.536189342,2.676289411,6.019381799,5.232038838,5.842575625,9.113186012,4.770336744,4.051588914,3.478605482,6.38765011,4.786160115,22
153,7.880558786,0,0,2.283907182,2.124467564,0,3.962379143,0,0.454596211,2.978849677,4.612683507,1.059280492,5.546803724,3.457016086,3.486358053,4.60692148,3.96939401,0,3.764314006,0.728543643,0,2.61797443,0,2.933356944,1.693844441,1.747999739,2.95098672,0.709889152,3.137917108,4.023533341,2.262629659,1.724376556,7.721614564,0.726607653,1.532199268,3.463082251,0.947158415,0.326543808,6.555000323,0,5.981200808,0,0,0.516998907,2.433949814,4.772145888,4.30239818,1.205073734,6.964783267,1.557542773,1.974397876,1.146259343,5.585975399,1.600910814,0.766607191,1.294669825,2.368447145,1.69511596,5.443020713,3.332179152,0,0,1.100460174,5.594834245,1.889336841,2.466141314,0.198275083,2.862154873,3.761332033,0.971052064,2.095962813,7.690578805,2.895192885,2.569774819,3.111561696,6.212915758,1.997836472,2.101985303,2.934564658,2.034303648,4.001704397,0.800290154,2.025411057,1.196562395,7.551393205,0.342837082,0,1.479476314,1.321621356,1.901654585,2.316373726,0.660716048,1.644792475,0.791773263,1.234039612,2.07627622,6.296532071,2.401716707,4.395849009,2.690422926,3.026267583,0.671587197,4.379663207,5.197853211,1.47178745,4.049778306,1.720388717,2.84435111,6.378993274,6.25110205,4.519463732,0,2.196984121,3.680681054,5.335905981,3.391683548,5.682388499,1.121983542,3.826292471,0.457181369,2.536931201,3.392924759,4.345110503,3.165307902,4.431004284,5.097534848,8.860368572,4.195684253,2.549273496,3.380943802,4.529673734,3.069663652,3.878416658,1.456818646,0,2.483738452,2.800616894,4.134364049,3.266002401,3.74659052,3.981406202,1.212215539,5.451442031,4.005553503,4.177430131,5.716257208,5.558787258,3.935122603,2.371817826,6.106741658,3.247161089,2.358546177,3.464676158,3.237768937,3.844767691,4.967509153,6.932176922,3.665656446,2.733174972,8.428447903,5.979728237,4.266861109,3.379909388,2.49411899,1.268575494,2.380783729,5.573903908,4.496442129,4.406876754,6.92307511,5.485593134,4.098703812,6.058651718,4.251352676,5.215922965,3.632213465,1.426988614,5.901422481,3.688111642,5.722309684,5.509599442,8.697977874,4.834854239,3.118166581,8.06697072,3.129877325,4.140730481,2.779841196,4.02163491,6.943223064,3.548781625,3.891910367,4.359209729,4.440285515,3.000441391,5.699730402,4.870600897,3.998669586,8.69310347,3.470003944,4.910691327,5.719332306,5.037087854,5.847489976,0
154,8.645572492,1.632876473,0.69414549,2.846017485,6.402364915,0,6.362196761,0,1.526220121,5.043840177,8.005921977,3.051284888,4.997401541,4.266594362,6.335767152,4.846943976,7.60183298,0.125345438,6.182313253,0.805140361,0.659067067,2.775144283,2.130094179,4.902290301,2.695637387,2.302597548,1.793941038,0.368588986,3.643492956,4.202410168,5.440351195,3.064493922,8.843178766,0.808061944,2.46376142,4.573465981,3.939587518,2.57959519,7.706596233,2.818819891,7.504326535,0.52792753,1.45288039,1.458545791,3.434087071,5.810167809,7.219734832,2.527555687,7.842714314,2.042185405,1.811147973,0.557767171,5.405459678,1.667054326,2.211230992,1.728661271,3.751181353,1.068234593,8.128216317,2.997971021,0.429042262,1.298200093,4.900697854,5.199464561,4.049263967,4.361416631,2.749831807,5.447768185,4.012909176,3.363393023,3.078830379,9.188447383,1.583760289,4.35735871,3.978473766,4.818443708,4.457801844,6.149222517,2.400363997,4.009292415,4.703291228,3.160334132,3.058684911,5.137344179,9.573178284,2.457686078,0.319180229,2.275897523,1.183505652,4.988875281,2.026700519,1.49164285,4.178476685,2.065095756,3.692635648,3.605229161,5.225685001,3.203146452,7.126292332,2.756736607,4.508208473,1.892510815,5.138366363,5.998513509,4.191094278,6.42833572,3.117581509,3.975560938,6.973852092,5.476008891,6.969268578,2.167773307,3.61283828,5.344212747,4.312547762,3.895070102,5.158138051,1.837733344,5.406920231,1.728070057,1.078976227,4.782395699,5.482574973,2.584532064,4.626601159,6.022990368,8.179836666,5.214374088,4.467029794,4.931339494,6.34984131,1.986579122,6.878128131,0.891269688,1.346810903,3.774537424,3.850198319,4.542108809,5.657915656,5.044263944,4.78198233,1.780467687,6.261894961,5.762179569,4.201622392,4.221878913,6.647779616,6.052522742,3.435722967,7.340007902,5.256360248,2.654003658,4.406815491,4.767868381,4.257910774,6.059256583,7.87764988,4.249549077,1.057253324,8.765560786,7.369620137,5.498873666,5.603343584,3.673013642,2.268716381,4.31816307,7.07885721,6.69502635,4.965990068,6.990218017,5.640349587,6.226077738,8.063805535,4.137811121,3.94386742,4.00682616,4.519372621,5.243877629,5.383830104,5.076589365,4.08587319,7.633250619,6.314836385,3.498059795,9.193780394,4.440625067,6.176873368,4.309715523,5.700819199,6.818034856,4.015489428,6.038606317,6.261645079,4.517519962,4.681320842,6.141056673,6.822756324,5.638385736,8.886558595,6.020949296,5.683960061,5.786020904,5.87393672,6.670425937,2
